2025-05-20 14:28:13 INFO::Writing function arguments to log file
2025-05-20 14:28:13 DEBUG::Function arguments
2025-05-20 14:28:13 DEBUG::Output folder: filtered_path_TSS_output
2025-05-20 14:28:13 DEBUG::Min Abundance: 0.001000
2025-05-20 14:28:13 DEBUG::Min Prevalence: 0.050000
2025-05-20 14:28:13 DEBUG::Normalization: TSS
2025-05-20 14:28:13 DEBUG::Transform: LOG
2025-05-20 14:28:13 DEBUG::Analysis method: LM
2025-05-20 14:28:13 DEBUG::Max significance: 0.250000
2025-05-20 14:28:13 DEBUG::Random effects: cross
2025-05-20 14:28:13 DEBUG::Fixed effects: leachate,timepoint
2025-05-20 14:28:13 DEBUG::Correction method: BH
2025-05-20 14:28:13 DEBUG::Standardize: TRUE
2025-05-20 14:28:13 DEBUG::Cores: 1
2025-05-20 14:28:13 INFO::Verifying options selected are valid
2025-05-20 14:28:13 INFO::Determining format of input files
2025-05-20 14:28:13 INFO::Input format is data samples as rows and metadata samples as rows
2025-05-20 14:28:13 DEBUG::A total of 63 samples were found in both the data and metadata
2025-05-20 14:28:13 DEBUG::Reordering data/metadata to use same sample ordering
2025-05-20 14:28:50 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:50 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6339
2025-05-20 14:28:50 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:50 INFO::Creating scatter plot for continuous data, timepoint vs PWY0.1298
2025-05-20 14:28:50 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:50 INFO::Creating scatter plot for continuous data, timepoint vs GALACTARDEG.PWY
2025-05-20 14:28:51 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:51 INFO::Creating scatter plot for continuous data, timepoint vs GLUCARGALACTSUPER.PWY
2025-05-20 14:28:51 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:51 INFO::Creating scatter plot for continuous data, timepoint vs PWY.722
2025-05-20 14:28:51 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:51 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7228
2025-05-20 14:28:51 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:51 INFO::Creating scatter plot for continuous data, timepoint vs P125.PWY
2025-05-20 14:28:51 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:51 INFO::Creating scatter plot for continuous data, timepoint vs GLUCUROCAT.PWY
2025-05-20 14:28:51 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:51 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6125
2025-05-20 14:28:51 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:51 INFO::Creating scatter plot for continuous data, timepoint vs PWY490.3
2025-05-20 14:28:52 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:52 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6906
2025-05-20 14:28:52 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:52 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6386
2025-05-20 14:28:52 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:52 INFO::Creating scatter plot for continuous data, timepoint vs TCA
2025-05-20 14:28:52 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:52 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5677
2025-05-20 14:28:52 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:52 INFO::Creating scatter plot for continuous data, timepoint vs P101.PWY
2025-05-20 14:28:52 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:52 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6519
2025-05-20 14:28:52 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:52 INFO::Creating scatter plot for continuous data, timepoint vs GLYCOLYSIS
2025-05-20 14:28:53 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:53 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7446
2025-05-20 14:28:53 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:53 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6565
2025-05-20 14:28:53 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:53 INFO::Creating scatter plot for continuous data, timepoint vs PWY.1501
2025-05-20 14:28:53 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:53 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5863
2025-05-20 14:28:53 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:53 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5651
2025-05-20 14:28:53 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:53 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5347
2025-05-20 14:28:54 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:54 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7254
2025-05-20 14:28:54 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:54 INFO::Creating scatter plot for continuous data, timepoint vs ANAGLYCOLYSIS.PWY
2025-05-20 14:28:54 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:54 INFO::Creating scatter plot for continuous data, timepoint vs PPGPPMET.PWY
2025-05-20 14:28:54 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:54 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5837
2025-05-20 14:28:54 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:54 INFO::Creating scatter plot for continuous data, timepoint vs REDCITCYC
2025-05-20 14:28:54 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:54 INFO::Creating scatter plot for continuous data, timepoint vs NADSYN.PWY
2025-05-20 14:28:54 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:54 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5101
2025-05-20 14:28:55 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:55 INFO::Creating scatter plot for continuous data, timepoint vs PWY.2941
2025-05-20 14:28:55 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:55 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5705
2025-05-20 14:28:55 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:55 INFO::Creating scatter plot for continuous data, timepoint vs P4.PWY
2025-05-20 14:28:55 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:55 INFO::Creating scatter plot for continuous data, timepoint vs CENTFERM.PWY
2025-05-20 14:28:55 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:55 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6590
2025-05-20 14:28:56 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:56 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7200
2025-05-20 14:28:56 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:56 INFO::Creating scatter plot for continuous data, timepoint vs MET.SAM.PWY
2025-05-20 14:28:56 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:56 INFO::Creating scatter plot for continuous data, timepoint vs P164.PWY
2025-05-20 14:28:56 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:56 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5181
2025-05-20 14:28:56 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:56 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7391
2025-05-20 14:28:56 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:56 INFO::Creating scatter plot for continuous data, timepoint vs LACTOSECAT.PWY
2025-05-20 14:28:56 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:56 INFO::Creating scatter plot for continuous data, timepoint vs LEU.DEG2.PWY
2025-05-20 14:28:57 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:57 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6471
2025-05-20 14:28:57 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:57 INFO::Creating scatter plot for continuous data, timepoint vs PWY.3781
2025-05-20 14:28:57 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:57 INFO::Creating scatter plot for continuous data, timepoint vs ILEUSYN.PWY
2025-05-20 14:28:57 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:57 INFO::Creating scatter plot for continuous data, timepoint vs TRPSYN.PWY
2025-05-20 14:28:57 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:57 INFO::Creating scatter plot for continuous data, timepoint vs VALSYN.PWY
2025-05-20 14:28:58 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:58 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6628
2025-05-20 14:28:58 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:58 INFO::Creating scatter plot for continuous data, timepoint vs PWYG.321
2025-05-20 14:28:58 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:58 INFO::Creating scatter plot for continuous data, timepoint vs P261.PWY
2025-05-20 14:28:58 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:58 INFO::Creating scatter plot for continuous data, timepoint vs HEXITOLDEGSUPER.PWY
2025-05-20 14:28:58 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:58 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5265
2025-05-20 14:28:58 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:58 INFO::Creating scatter plot for continuous data, timepoint vs PWY.4361
2025-05-20 14:28:59 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:59 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7527
2025-05-20 14:28:59 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:59 INFO::Creating scatter plot for continuous data, timepoint vs TEICHOICACID.PWY
2025-05-20 14:28:59 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:59 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6876
2025-05-20 14:28:59 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:59 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7199
2025-05-20 14:28:59 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:28:59 INFO::Creating scatter plot for continuous data, timepoint vs P163.PWY
2025-05-20 14:29:00 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:00 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5667
2025-05-20 14:29:00 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:00 INFO::Creating scatter plot for continuous data, timepoint vs PWY0.1319
2025-05-20 14:29:00 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:00 INFO::Creating scatter plot for continuous data, timepoint vs NAD.BIOSYNTHESIS.II
2025-05-20 14:29:00 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:00 INFO::Creating scatter plot for continuous data, timepoint vs PWY.181
2025-05-20 14:29:00 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:00 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5695
2025-05-20 14:29:00 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:00 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6387
2025-05-20 14:29:01 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:01 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7220
2025-05-20 14:29:01 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:01 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7222
2025-05-20 14:29:01 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:01 INFO::Creating scatter plot for continuous data, timepoint vs PWY.621
2025-05-20 14:29:01 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:01 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7013
2025-05-20 14:29:01 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:01 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6703
2025-05-20 14:29:01 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:01 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6609
2025-05-20 14:29:02 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:02 INFO::Creating scatter plot for continuous data, timepoint vs PEPTIDOGLYCANSYN.PWY
2025-05-20 14:29:02 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:02 INFO::Creating scatter plot for continuous data, timepoint vs POLYISOPRENSYN.PWY
2025-05-20 14:29:02 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:02 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7197
2025-05-20 14:29:02 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:02 INFO::Creating scatter plot for continuous data, timepoint vs BIOTIN.BIOSYNTHESIS.PWY
2025-05-20 14:29:02 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:02 INFO::Creating scatter plot for continuous data, timepoint vs PWY.841
2025-05-20 14:29:02 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:02 INFO::Creating scatter plot for continuous data, timepoint vs TCA.GLYOX.BYPASS
2025-05-20 14:29:03 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:03 INFO::Creating scatter plot for continuous data, timepoint vs GALACTUROCAT.PWY
2025-05-20 14:29:03 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:03 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5920
2025-05-20 14:29:03 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:03 INFO::Creating scatter plot for continuous data, timepoint vs THREOCAT.PWY
2025-05-20 14:29:03 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:03 INFO::Creating scatter plot for continuous data, timepoint vs P381.PWY
2025-05-20 14:29:03 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:03 INFO::Creating scatter plot for continuous data, timepoint vs P108.PWY
2025-05-20 14:29:03 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:03 INFO::Creating scatter plot for continuous data, timepoint vs P42.PWY
2025-05-20 14:29:04 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:04 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6608
2025-05-20 14:29:04 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:04 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5484
2025-05-20 14:29:04 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:04 INFO::Creating scatter plot for continuous data, timepoint vs FASYN.INITIAL.PWY
2025-05-20 14:29:04 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:04 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7332
2025-05-20 14:29:04 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:04 INFO::Creating scatter plot for continuous data, timepoint vs ANAEROFRUCAT.PWY
2025-05-20 14:29:04 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:04 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6901
2025-05-20 14:29:05 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:05 INFO::Creating scatter plot for continuous data, timepoint vs UDPNAGSYN.PWY
2025-05-20 14:29:05 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:05 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6992
2025-05-20 14:29:05 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:05 INFO::Creating scatter plot for continuous data, timepoint vs THISYN.PWY
2025-05-20 14:29:05 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:05 INFO::Creating scatter plot for continuous data, timepoint vs PWY.1861
2025-05-20 14:29:05 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:05 INFO::Creating scatter plot for continuous data, timepoint vs RUMP.PWY
2025-05-20 14:29:05 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:05 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5384
2025-05-20 14:29:06 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:06 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6737
2025-05-20 14:29:06 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:06 INFO::Creating scatter plot for continuous data, timepoint vs GLYCOCAT.PWY
2025-05-20 14:29:06 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:06 INFO::Creating scatter plot for continuous data, timepoint vs PWY0.42
2025-05-20 14:29:06 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:06 INFO::Creating scatter plot for continuous data, timepoint vs PWY.4722
2025-05-20 14:29:06 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:06 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7198
2025-05-20 14:29:06 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:06 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7210
2025-05-20 14:29:07 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:07 INFO::Creating scatter plot for continuous data, timepoint vs SO4ASSIM.PWY
2025-05-20 14:29:07 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:07 INFO::Creating scatter plot for continuous data, timepoint vs COA.PWY
2025-05-20 14:29:07 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:07 INFO::Creating scatter plot for continuous data, timepoint vs ARGORNPROST.PWY
2025-05-20 14:29:07 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:07 INFO::Creating scatter plot for continuous data, timepoint vs COBALSYN.PWY
2025-05-20 14:29:07 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:07 INFO::Creating scatter plot for continuous data, timepoint vs PHOSLIPSYN.PWY
2025-05-20 14:29:07 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:07 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5505
2025-05-20 14:29:08 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:08 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6892
2025-05-20 14:29:08 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:08 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6148
2025-05-20 14:29:08 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:08 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7431
2025-05-20 14:29:08 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:08 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6165
2025-05-20 14:29:08 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:08 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6654
2025-05-20 14:29:08 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:08 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6353
2025-05-20 14:29:09 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:09 INFO::Creating scatter plot for continuous data, timepoint vs PWY4FS.7
2025-05-20 14:29:09 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:09 INFO::Creating scatter plot for continuous data, timepoint vs PWY4FS.8
2025-05-20 14:29:09 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:09 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6349
2025-05-20 14:29:09 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:09 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6350
2025-05-20 14:29:09 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:09 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7196
2025-05-20 14:29:10 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:10 INFO::Creating scatter plot for continuous data, timepoint vs RIBOSYN2.PWY
2025-05-20 14:29:10 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:10 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7376
2025-05-20 14:29:10 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:10 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6126
2025-05-20 14:29:10 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:10 INFO::Creating scatter plot for continuous data, timepoint vs SULFATE.CYS.PWY
2025-05-20 14:29:10 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:10 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5189
2025-05-20 14:29:10 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:10 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5532
2025-05-20 14:29:10 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:10 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7187
2025-05-20 14:29:11 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:11 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7663
2025-05-20 14:29:11 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:11 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6581
2025-05-20 14:29:11 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:11 INFO::Creating scatter plot for continuous data, timepoint vs PWY.1541
2025-05-20 14:29:11 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:11 INFO::Creating scatter plot for continuous data, timepoint vs LPSSYN.PWY
2025-05-20 14:29:11 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:11 INFO::Creating scatter plot for continuous data, timepoint vs NAGLIPASYN.PWY
2025-05-20 14:29:11 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:11 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5430
2025-05-20 14:29:11 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:11 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6385
2025-05-20 14:29:12 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:12 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6121
2025-05-20 14:29:12 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:12 INFO::Creating scatter plot for continuous data, timepoint vs PWY0.1586
2025-05-20 14:29:12 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:12 INFO::Creating scatter plot for continuous data, timepoint vs AST.PWY
2025-05-20 14:29:12 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:12 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6123
2025-05-20 14:29:12 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:12 INFO::Creating scatter plot for continuous data, timepoint vs COMPLETE.ARO.PWY
2025-05-20 14:29:12 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:12 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7286
2025-05-20 14:29:12 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:12 INFO::Creating scatter plot for continuous data, timepoint vs GOLPDLCAT.PWY
2025-05-20 14:29:13 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:13 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6572
2025-05-20 14:29:13 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:13 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6107
2025-05-20 14:29:13 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:13 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5419
2025-05-20 14:29:13 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:13 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7234
2025-05-20 14:29:13 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:13 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7229
2025-05-20 14:29:13 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:13 INFO::Creating scatter plot for continuous data, timepoint vs PWY.3801
2025-05-20 14:29:13 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:13 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7046
2025-05-20 14:29:14 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:14 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7219
2025-05-20 14:29:14 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:14 INFO::Creating scatter plot for continuous data, timepoint vs LIPASYN.PWY
2025-05-20 14:29:14 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:14 INFO::Creating scatter plot for continuous data, timepoint vs NONMEVIPP.PWY
2025-05-20 14:29:14 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:14 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7560
2025-05-20 14:29:14 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:14 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5840
2025-05-20 14:29:14 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:14 INFO::Creating scatter plot for continuous data, timepoint vs PWY.4984
2025-05-20 14:29:14 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:14 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6174
2025-05-20 14:29:15 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:15 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5198
2025-05-20 14:29:15 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:15 INFO::Creating scatter plot for continuous data, timepoint vs DENOVOPURINE2.PWY
2025-05-20 14:29:15 DEBUG::`geom_smooth()` using formula = 'y ~ x'
